/wiki/List_of_World_Heritage_Sites_in_Moldova;Danube Delta;Tulcea County (Dobruja), Romania455N 2930E / 45.083N 29.500E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Early Christian Necropolis of Pécs (Sopianae);Pecs, Baranya County, Hungary46428N 181340E / 46.07444N 18.22778E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Erzgebirge/Krušnohoří Mining Region;Saxony, Germany* and Czech Republic*502423N 125014E / 50.40639N 12.83722E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Ensemble of the Ferapontov Monastery;Vologda Oblast, Russia59570N 38340E / 59.95000N 38.56667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Ensemble of the Novodevichy Convent;Moscow, Russia554334N 373318E / 55.72611N 37.55500E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Fertö / Neusiedlersee Cultural Landscape;Burgenland Austria* and Gyor-Moson-Sopron County, Hungary*47439N 164322E / 47.71917N 16.72278E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Gardens and Castle at Kroměříž;Kromeriz, Zlin Region, Czech Republic49180N 172238E / 49.30000N 17.37722E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic and Architectural Complex of the Kazan Kremlin;Kazan, Tatarstan, Russia554728N 49542E / 55.79111N 49.09500E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Centre of Saint Petersburg and Related Groups of Monuments;Saint Petersburg, Russia59570N 30196E / 59.95000N 30.31833E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historical Centre of the City of Yaroslavl;Yaroslavl, Yaroslavl Oblast, Russia573910N 395234E / 57.65278N 39.87611E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Centre of Český Krumlov;Cesky Krumlov, South Bohemian Region, Czech Republic48490N 14190E / 48.81667N 14.31667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Centre of Prague;Prague, Czech Republic50523N 142510E / 50.08972N 14.41944E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Centre of Sighişoara;Sighisoara, Mures County (Transylvania), Romania46134N 244732E / 46.21778N 24.79222E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Centre of Telč;Telc, Vysocina Region, Czech Republic493449N 155631E / 49.58028N 15.94194E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Centre of Warsaw;Warsaw, Masovian Voivodeship, Poland521559N 21042E / 52.26639N 21.01167E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Monuments of Novgorod and Surroundings;Novgorod, Novgorod Oblast, Russia58320N 31170E / 58.53333N 31.28333E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity;Banska Stiavnica and Banska Stiavnica District, Banska Bystrica Region, Slovakia482740N 18540E / 48.46111N 18.90000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Holašovice Historical Village Reservation;Holasovice, Jankov, South Bohemian Region, Czech Republic485735N 141510E / 48.95972N 14.25278E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Holy Trinity Column in Olomouc;Olomouc, Olomouc Region, Czech Republic493555N 171610E / 49.59861N 17.26944E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Hortobágy National Park – the Puszta;Borsod-Abauj-Zemplen, Heves, Hajdu-Bihar and Jasz-Nagykun-Szolnok Counties, Hungary473540N 21924E / 47.59444N 21.15667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Jewish Quarter and St Procopius' Basilica in Třebíč;Trebic, Vysocina Region, Czech Republic49132N 155244E / 49.21722N 15.87889E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park;Kalwaria Zebrzydowska, Lesser Poland, Poland49520N 19400E / 49.86667N 19.66667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Krzemionki Prehistoric Striped Flint Mining Region;Ostrowiec Swietokrzyski, Poland50584.7N 21308.3E / 50.967972N 21.502306E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra;Kyiv, Ukraine50279N 30311E / 50.45250N 30.51694E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Kizhi Pogost;Medvezhyegorsky District, Republic of Karelia, Russia62417N 351339E / 62.07139N 35.22750E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Kremlin and Red Square, Moscow;Moscow, Russia554445N 373747E / 55.74583N 37.62972E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Kutná Hora: Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec;Kutna Hora and Kutna Hora District, Central Bohemian Region, Czech Republic49110N 15270E / 49.18333N 15.45000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Lednice-Valtice Cultural Landscape;Breclav District, South Moravian Region, Czech Republic484633N 164630E / 48.77583N 16.77500E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Levoča, Spišský Hrad and the Associated Cultural Monuments;Presov and Kosice Regions, Slovakia485958N 20463E / 48.99944N 20.76750E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Litomyšl Castle;Litomysl, Pardubice Region, Czech Republic495225N 161852E / 49.87361N 16.31444E
/wiki/List_of_World_Heritage_Sites_in_Moldova;L'viv – the Ensemble of the Historic Centre;Lviv, Lviv Oblast, Ukraine495030N 24155E / 49.84167N 24.03194E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Madara Rider;Madara, Shumen Province, Bulgaria43180N 2790E / 43.30000N 27.15000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Medieval Town of Toruń;Torun, Kuyavian-Pomeranian Voivodeship, Poland53036N 183710E / 53.01000N 18.61944E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Millenary Benedictine Abbey of Pannonhalma and its Natural Environment;Pannonhalma, Gyor-Moson-Sopron County, Hungary473332N 17474E / 47.55889N 17.78444E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Mir Castle Complex;Karelichy, Grodno Region, Belarus53274N 262822E / 53.45111N 26.47278E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Monastery of Horezu;Horezu, Valcea County (Wallachia), Romania45110N 2410E / 45.18333N 24.01667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Muskauer Park / Park Mużakowski;Saxony, Germany* and Lubusz Voivodeship, Poland*513446N 144335E / 51.57944N 14.72639E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Old City of Zamość;Zamosc, Lublin Voivodeship, Poland50430N 23160E / 50.71667N 23.26667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Old Village of Hollókő and its Surroundings;Nograd County, Hungary475940N 193145E / 47.99444N 19.52917E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Pilgrimage Church of St John of Nepomuk at Zelená Hora;Zdar nad Sazavou, Vysocina Region, Czech Republic493449N 155631E / 49.58028N 15.94194E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Pirin National Park;Pirin Mountains, Blagoevgrad Province, Bulgaria41400N 23300E / 41.66667N 23.50000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Residence of Bukovinian and Dalmatian Metropolitans;Chernivtsi, Chernivtsi Oblast (Bukovina), Ukraine481748N 255529E / 48.29667N 25.92472E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Rila Monastery;Rila, Kyustendil Province, Bulgaria4270N 23240E / 42.11667N 23.40000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Rock-Hewn Churches of Ivanovo;Ivanovo, Ruse Province, Bulgaria43430N 25580E / 43.71667N 25.96667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Srebarna Nature Reserve;Srebarna, Silistra Province, Bulgaria44651.98N 27441.02E / 44.1144389N 27.0780611E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Struve Geodetic Arc;Belarus*, Estonia*, Finland*, Latvia*, Lithuania*, Moldova*, Norway*, Russia*, Sweden* and Ukraine*
/wiki/List_of_World_Heritage_Sites_in_Moldova;Thracian Tomb of Kazanlak;Kazanlak, Stara Zagora Province, Bulgaria42370N 25240E / 42.61667N 25.40000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Thracian Tomb of Sveshtari;Sveshtari, Razgrad Province, Bulgaria43400.01N 26400.01E / 43.6666694N 26.6666694E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Tokaj Wine Region Historic Cultural Landscape;Borsod-Abauj-Zemplen County, Hungary489N 2121E / 48.150N 21.350E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Tugendhat Villa in Brno;Brno, South Moravian Region, Czech Republic491226N 163658E / 49.20722N 16.61611E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Villages with Fortified Churches in Transylvania;Alba, Brasov, Harghita, Mures and Sibiu counties (Transylvania), Romania4689N 244623E / 46.13583N 24.77306E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Virgin Komi Forests;Komi Republic, Russia654N 609E / 65.067N 60.150E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Vlkolínec;Ruzomberok District, Zilina Region, Slovakia4920N 19170E / 49.03333N 19.28333E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Western Caucasus;Krasnodar Krai, Russia440N 400E / 44.000N 40.000E
/wiki/List_of_World_Heritage_Sites_in_Moldova;White Monuments of Vladimir and Suzdal;Vladimir and Suzdal, Vladimir Oblast, Russia5690N 40250E / 56.15000N 40.41667E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Wieliczka and Bochnia Royal Salt Mines;Wieliczka, Lesser Poland, Poland495845N 20350E / 49.97917N 20.06389E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Wooden Churches of Maramureş;Maramures (Transylvania), Romania474915N 24321E / 47.82083N 24.05583E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Wooden Churches of Southern Małopolska;Lesser Poland Voivodeship and Podkarpackie Voivodeship, Poland49450N 21140E / 49.75000N 21.23333E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Wooden Churches of the Slovak part of the Carpathian Mountain Area;Kosice, Banska Bystrica, Zilina and Presov Regions, Slovakia492010N 193330E / 49.33611N 19.55833E
/wiki/List_of_World_Heritage_Sites_in_Moldova;Wooden Tserkvas of the Carpathian Region in Poland and Ukraine;Poland* and Ukraine*49322N 21156E / 49.53389N 21.03222E
/wiki/List_of_World_Heritage_Sites_in_Romania;Danube Delta;Tulcea County
/wiki/List_of_World_Heritage_Sites_in_Romania;Villages with Fortified Churches in Transylvania;Sibiu, Alba, Harghita, Brasov, and Mures County
/wiki/List_of_World_Heritage_Sites_in_Romania;Monastery of Horezu;Valcea County
/wiki/List_of_World_Heritage_Sites_in_Romania;Churches of Moldavia;Suceava County
/wiki/List_of_World_Heritage_Sites_in_Romania;Historic Centre of Sighișoara;Mures County
/wiki/List_of_World_Heritage_Sites_in_Romania;Wooden Churches of Maramureş;Maramures County
/wiki/List_of_World_Heritage_Sites_in_Romania;Dacian Fortresses of the Orăștie Mountains;Hunedoara County and Alba County
/wiki/List_of_World_Heritage_Sites_in_Romania;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe*;several sites
/wiki/List_of_World_Heritage_Sites_in_Romania;Roșia Montană Mining Cultural Landscape;Alba County
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity;Banska Bystrica Region
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Levoča, Spišský Hrad and the Associated Cultural Monuments;Presov and Kosice Regions
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Vlkolínec;Zilina Region
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Caves of Aggtelek Karst and Slovak Karst*;Kosice Region
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Bardejov Town Conservation Reserve;Presov Region
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe*;Presov Region
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Wooden Churches of the Slovak part of the Carpathian Mountain Area;Kosice, Banska Bystrica, Zilina and Presov Regions
/wiki/List_of_World_Heritage_Sites_in_Slovakia;Frontiers of the Roman Empire – The Danube Limes (Western Segment)*;Bratislava and Nitra Regions
/wiki/List_of_World_Heritage_Sites_in_Ukraine;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv Pechersk Lavra;Kyiv
/wiki/List_of_World_Heritage_Sites_in_Ukraine;L'viv – the Ensemble of the Historic Centre;L'viv
/wiki/List_of_World_Heritage_Sites_in_Ukraine;Struve Geodetic Arc*;Khmelnytskyi Oblast, Odessa Oblast
/wiki/List_of_World_Heritage_Sites_in_Ukraine;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe*;several sites
/wiki/List_of_World_Heritage_Sites_in_Ukraine;Residence of Bukovinian and Dalmatian Metropolitans;Chernivtsi
/wiki/List_of_World_Heritage_Sites_in_Ukraine;Ancient City of Tauric Chersonese and its Chora;Sevastopol
/wiki/List_of_World_Heritage_Sites_in_Ukraine;Wooden Tserkvas of the Carpathian Region in Poland and Ukraine*;Ivano-Frankivsk, Lviv, Zakarpattia Oblasts
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Agricultural Landscape of Southern Öland;Kalmar, Sweden.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}561930N 162900E / 56.32500N 16.48333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Birka and Hovgården;Stockholm, Sweden592007N 173234E / 59.33528N 17.54278E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Bronze Age Burial Site of Sammallahdenmäki;Rauma (Lappi), Satakunta, Finland610714N 214639E / 61.12056N 21.77750E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Bryggen;Bergen, Hordaland, Norway602350N 051923E / 60.39722N 5.32306E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Christiansfeld, a Moravian Church Settlement;Christiansfeld, Kolding Municipality, Southern Denmark, Denmark552120N 092853E / 55.35556N 9.48139E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Church Village of Gammelstad, Luleå;Norrbotten, Sweden653846N 22143E / 65.64611N 22.02861E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Curonian Spit;Neringa and Klaipeda district, Klaipeda County, Lithuania* and Zelenogradsky District, Kaliningrad Oblast, Russia*551628N 205745E / 55.27444N 20.96250E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Decorated Farmhouses of Hälsingland;Gavleborg, Sweden614226N 161145E / 61.70722N 16.19583E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Engelsberg Ironworks;Vastmanland, Sweden595800N 160030E / 59.96667N 16.00833E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Fortress of Suomenlinna;Helsinki, Finland60850N 245914E / 60.14722N 24.98722E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Hanseatic Town of Visby;Gotland, Sweden573830N 181745E / 57.64167N 18.29583E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;High Coast / Kvarken Archipelago;Vasternorrland, Sweden* and Finland*631800N 211800E / 63.30000N 21.30000E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Historic Centre of Riga;Riga, Latvia565715N 240700E / 56.95417N 24.11667E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Historic Centre (Old Town) of Tallinn;Tallinn, Harju County, Estonia592600N 244400E / 59.43333N 24.73333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Jelling Mounds, Runic Stones and Church;Jelling, Vejle Municipality, Southern Denmark, Denmark554523N 92512E / 55.75639N 9.42000E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Kernavė Archaeological Site (Cultural Reserve of Kernavė);Kernave, Sirvintos district, Vilnius County, Lithuania545316N 244950E / 54.88778N 24.83056E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Kronborg Castle;Helsingr, Capital Region, Zealand, Denmark56220N 123715E / 56.03889N 12.62083E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Laponian Area;Norrbotten, Sweden672000N 173500E / 67.33333N 17.58333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Mining Area of the Great Copper Mountain in Falun;Dalarna, Sweden603617N 153751E / 60.60472N 15.63083E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Naval Port of Karlskrona;Blekinge, Sweden561000N 153500E / 56.16667N 15.58333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Old Rauma;Rauma, Satakunta, Finland61741N 213042E / 61.12806N 21.51167E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;The par force hunting landscape in North Zealand;Capital Region, Zealand, Denmark555449N 122128E / 55.91361N 12.35778E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Petäjävesi Old Church;Petajavesi, Central Finland, Finland621500N 251100E / 62.25000N 25.18333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Rjukan–Notodden Industrial Heritage Site;Notodden / Rjukan, Telemark, Norway595243N 83537E / 59.87861N 8.59361E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Rock Art of Alta;Alta, Finnmark, Norway695700N 231100E / 69.95000N 23.18333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Rock Carvings in Tanum;Vastra Gotaland, Sweden584204N 112028E / 58.70111N 11.34111E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Røros Mining Town and the Circumference;Rros, Sr-Trndelag, Norway623426N 112308E / 62.57389N 11.38556E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Roskilde Cathedral;Roskilde, Region Zealand, Zealand, Denmark553832N 12447E / 55.64222N 12.07972E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Royal Domain of Drottningholm;Stockholm, Sweden591923N 175300E / 59.32306N 17.88333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Skogskyrkogården;Stockholm, Sweden591632N 180558E / 59.27556N 18.09944E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Stevns Klint;Store Heddinge, Zealand, Denmark551602N 122524E / 55.26722N 12.42333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Struve Geodetic Arc;Belarus*, Estonia*, Finland*, Latvia*, Lithuania*, Moldova*, Norway*, Russia*, Sweden* and Ukraine*590328N 262016E / 59.05778N 26.33778E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Surtsey;Vestmannaeyjar, Iceland631811N 203608W / 63.30306N 20.60222W
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Þingvellir National Park;Blaskogabygg, Iceland641514N 21214W / 64.25389N 21.03722W
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Urnes Stave Church;Luster, Sogn og Fjordane, Norway611800N 72000E / 61.30000N 7.33333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Varberg Radio Station;Halland, Sweden570600N 122300E / 57.10000N 12.38333E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Vatnajökull National Park — dynamic nature of fire and ice;Vatnajokull, Iceland64300N 1700W / 64.50000N 17.00000W
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Vegaøyan — The Vega Archipelago;Vega, Nordland, Norway653700N 114500E / 65.61667N 11.75000E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Verla Groundwood and Board Mill;Kouvola (Jaala), Kymenlaakso, Finland61343N 263827E / 61.06194N 26.64083E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Vilnius Historic Centre;Vilnius, Lithuania544112N 251735E / 54.68667N 25.29306E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;Wadden Sea;Denmark*, Germany*, Netherlands*533143N 83322E / 53.52861N 8.55611E
/wiki/List_of_World_Heritage_Sites_in_Northern_Europe;West Norwegian Fjords — Geirangerfjord and Nærøyfjord;Mre og Romsdal, Norway62700N 71000E / 62.11667N 7.16667E
/wiki/List_of_World_Heritage_Sites_in_Denmark;Jelling Mounds, Runic Stones and Church;Jelling
/wiki/List_of_World_Heritage_Sites_in_Denmark;Roskilde Cathedral;Roskilde
/wiki/List_of_World_Heritage_Sites_in_Denmark;Kronborg Castle;Helsingr
/wiki/List_of_World_Heritage_Sites_in_Denmark;Ilulissat Icefjord;Avannaata, Greenland
/wiki/List_of_World_Heritage_Sites_in_Denmark;Stevns Klint;Stevns
/wiki/List_of_World_Heritage_Sites_in_Denmark;Wadden Sea*;Wadden Sea National Park
/wiki/List_of_World_Heritage_Sites_in_Denmark;Christiansfeld, a Moravian Church Settlement;Christiansfeld
/wiki/List_of_World_Heritage_Sites_in_Denmark;The par force hunting landscape in North Zealand;Store Dyrehave, Gribskov, Jgersborg Dyrehave/Jgersborg Hegn
/wiki/List_of_World_Heritage_Sites_in_Denmark;Kujataa Greenland: Norse and Inuit Farming at the Edge of the Ice Cap;Kujalleq, Greenland
/wiki/List_of_World_Heritage_Sites_in_Denmark;Aasivissuit – Nipisat: Inuit Hunting Ground between Ice and Sea;Qeqqata, Greenland
/wiki/List_of_World_Heritage_Sites_in_Estonia;Historic Centre (Old Town) of Tallinn;Tallinn
/wiki/List_of_World_Heritage_Sites_in_Estonia;Struve Geodetic Arc*;Vaike-Maarja Parish, Tartu
/wiki/List_of_World_Heritage_Sites_in_Finland;Old Rauma;Rauma
/wiki/List_of_World_Heritage_Sites_in_Finland;Fortress of Suomenlinna;Helsinki
/wiki/List_of_World_Heritage_Sites_in_Finland;Petäjävesi Old Church;Petajavesi, Central Finland
/wiki/List_of_World_Heritage_Sites_in_Finland;Verla Groundwood and Board Mill;Kouvola (Jaala), Kymenlaakso
/wiki/List_of_World_Heritage_Sites_in_Finland;Bronze Age Burial Site of Sammallahdenmäki;Rauma
/wiki/List_of_World_Heritage_Sites_in_Finland;Struve Geodetic Arc*;Enontekio, Ylitornio, Tornio, Korpilahti, Lapinjarvi, Pyhtaa
/wiki/List_of_World_Heritage_Sites_in_Finland;High Coast / Kvarken Archipelago*;Kvarken
/wiki/List_of_World_Heritage_Sites_in_Iceland;Þingvellir National Park;Blaskogabygg
/wiki/List_of_World_Heritage_Sites_in_Iceland;Surtsey;Vestmannaeyjar
/wiki/List_of_World_Heritage_Sites_in_Iceland;Vatnajökull National Park – Dynamic Nature of Fire and Ice;South-eastern Iceland
/wiki/List_of_World_Heritage_Sites_in_Latvia;Historic Centre of Riga;Riga
/wiki/List_of_World_Heritage_Sites_in_Latvia;Struve Geodetic Arc*;Ergli Municipality, Jekabpils
/wiki/List_of_World_Heritage_Sites_in_Lithuania;Vilnius Historic Centre;Vilnius
/wiki/List_of_World_Heritage_Sites_in_Lithuania;Curonian Spit*;Neringa and Klaipeda district
/wiki/List_of_World_Heritage_Sites_in_Lithuania;Kernavė Archaeological Site (Cultural Reserve of Kernavė);Sirvintos district
/wiki/List_of_World_Heritage_Sites_in_Lithuania;Struve Geodetic Arc*;Panemunelis, Nemencine, Nemezis
/wiki/List_of_World_Heritage_Sites_in_Sweden;Royal Domain of Drottningholm;Stockholm
/wiki/List_of_World_Heritage_Sites_in_Sweden;Birka and Hovgården;Stockholm
/wiki/List_of_World_Heritage_Sites_in_Sweden;Engelsberg Ironworks;Vastmanland
/wiki/List_of_World_Heritage_Sites_in_Sweden;Rock Carvings in Tanum;Vastra Gotaland
/wiki/List_of_World_Heritage_Sites_in_Sweden;Skogskyrkogården;Stockholm
/wiki/List_of_World_Heritage_Sites_in_Sweden;Hanseatic Town of Visby;Gotland
/wiki/List_of_World_Heritage_Sites_in_Sweden;Church Town of Gammelstad, Luleå;Norrbotten
/wiki/List_of_World_Heritage_Sites_in_Sweden;Laponian Area;Norrbotten
/wiki/List_of_World_Heritage_Sites_in_Sweden;Naval Port of Karlskrona;Blekinge
/wiki/List_of_World_Heritage_Sites_in_Sweden;Agricultural Landscape of Southern Öland;Kalmar
/wiki/List_of_World_Heritage_Sites_in_Sweden;High Coast / Kvarken Archipelago*;Vasternorrland
/wiki/List_of_World_Heritage_Sites_in_Sweden;Mining Area of the Great Copper Mountain in Falun;Dalarna
/wiki/List_of_World_Heritage_Sites_in_Sweden;Grimeton Radio Station, Varberg;Halland
/wiki/List_of_World_Heritage_Sites_in_Sweden;Struve Geodetic Arc*;Norrbotten
/wiki/List_of_World_Heritage_Sites_in_Sweden;Decorated Farmhouses of Hälsingland;Gavleborg
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex;Provinces of Caserta and Benevento, Campania, Italy.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}41424N 141935E / 41.07333N 14.32639E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Acropolis, Athens;Attica, Greece375815N 234334E / 37.97083N 23.72611E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Alhambra, Generalife and Albayzín, Granada;Province of Granada, Andalusia, Spain371036N 33540W / 37.17667N 3.59444W
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Alto Douro Wine Region;Douro Subregion, Tras-os-Montes e Alto Douro Province, Portugal4166N 74756W / 41.10167N 7.79889W
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;Albania*, Austria*, Belgium*, Bulgaria*, Croatia*,Mecklenburg-Vorpommern, Brandenburg, Thuringia, Hesse, Germany*, Italy*, Romania*,Presov Region, Slovakia*, Slovenia*, Spain*,Zakarpattia Oblast, Ukraine*49510N 223210E / 49.08611N 22.53611E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Arab–Norman Palermo and the Cathedral Churches of Cefalú and Monreale;Province of Palermo, Sicily, Italy 38639N 132111E / 38.11083N 13.35306E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Aranjuez Cultural Landscape;Aranjuez, Community of Madrid, Spain40211N 33634W / 40.03639N 3.60944W
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Area and the Patriarchal Basilica of Aquileia;Province of Udine, Friuli-Venezia Giulia, Italy45466N 13223E / 45.76833N 13.36750E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Area of Agrigento;Province of Agrigento, Sicily, Italy371723N 133536E / 37.28972N 13.59333E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Areas of Pompei, Herculaneum and Torre Annunziata;Province of Naples, Campania, Italy40450N 14290E / 40.75000N 14.48333E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Ensemble of Tárraco;Province of Tarragona, Catalonia, Spain41653N 11534E / 41.11472N 1.25944E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Ensemble of Mérida;Province of Badajoz, Extremadura, Spain385458N 62016W / 38.91611N 6.33778W
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Site of Aigai (modern name Vergina);Imathia, Central Macedonia, Greece402817N 22196E / 40.47139N 22.31833E
/wiki/List_of_World_Heritage_Sites_in_Southern_Europe;Archaeological Site of Atapuerca;Province of Burgos, Castile and Leon, Spain422217N 33250W / 42.37139N 3.54722W
